fill	x	y	xmin	xmax	ymin	ymax
#FFFFFF	530	74	505	555	49	99
#FDFBFB	630	174	605	655	149	199
#FEFCFC	730	274	705	755	249	299
#FFFEFE	830	374	805	855	349	399
#FCF9F8	580	124	555	605	99	149
#FCF9F8	530	24	505	555	-1	49
#FEFDFD	630	124	605	655	99	149
#FFFEFE	680	174	655	705	149	199
#FEFCFC	730	224	705	755	199	249
#FDFBFB	780	274	755	805	249	299
#FEFDFD	830	324	805	855	299	349
#FBF6F6	880	374	855	905	349	399
#F0DEDC	580	74	555	605	49	99
#FBF6F6	580	24	555	605	-1	49
#FDFAFA	680	124	655	705	99	149
#FCF7F7	780	224	755	805	199	249
#FEFDFC	880	324	855	905	299	349
#FDFAFA	730	174	705	755	149	199
#FDFAF9	830	274	805	855	249	299
#FCF7F7	630	74	605	655	49	99
#FDFBFA	680	74	655	705	49	99
#FDFAFA	730	124	705	755	99	149
#FDFAFA	780	174	755	805	149	199
#FDFBFA	830	224	805	855	199	249
#F9F2F1	880	274	855	905	249	299
#FDFAFA	930	324	905	955	299	349
#FEFDFC	630	24	605	655	-1	49
#FBF6F5	780	124	755	805	99	149
#F8F0EE	880	224	855	905	199	249
#FBF5F4	730	74	705	755	49	99
#E5E1F1	830	174	805	855	149	199
#FAF4F3	930	274	905	955	249	299
#FBF5F4	680	24	655	705	-1	49
#F9F0EF	730	24	705	755	-1	49
#CF9D96	780	24	755	805	-1	49
#FAF4F3	780	74	755	805	49	99
#D09F99	830	74	805	855	49	99
#FAF3F2	830	124	805	855	99	149
#EFDCD9	880	124	855	905	99	149
#F8EEED	880	174	855	905	149	199
#FCF8F7	930	174	905	955	149	199
#FEFCFC	930	224	905	955	199	249
#FCF7F7	980	224	955	1005	199	249
#FEFDFD	980	274	955	1005	249	299
#B57069	830	24	805	855	-1	49
#BB7B74	880	74	855	905	49	99
#FEFCFC	930	124	905	955	99	149
#FEFDFC	980	174	955	1005	149	199
#FDFDFE	1030	224	1005	1055	199	249
#B36E67	880	24	855	905	-1	49
#FEFCFC	980	124	955	1005	99	149
#E7CAC6	930	74	905	955	49	99
#FFFFFF	1030	174	1005	1055	149	199
#B5716A	930	24	905	955	-1	49
#FFFEFE	980	74	955	1005	49	99
#FFFFFF	1030	124	1005	1055	99	149
#FEFCFB	1080	174	1055	1105	149	199
#E5C6C2	980	24	955	1005	-1	49
#FEFDFD	1080	124	1055	1105	99	149
#FEFDFD	1030	74	1005	1055	49	99
#FCF8F8	1030	24	1005	1055	-1	49
#FEFEFE	1080	74	1055	1105	49	99
#FDFAFA	1130	124	1105	1155	99	149
#FCF8F7	1080	24	1055	1105	-1	49
#FDFBFB	1130	74	1105	1155	49	99
#FDF9F9	1130	24	1105	1155	-1	49
#FEFCFC	1180	74	1155	1205	49	99
#FCF8F8	1180	24	1155	1205	-1	49
#FAF3F2	1230	24	1205	1255	-1	49
