fill	x	y	xmin	xmax	ymin	ymax
#C0C0C0	5.5	5	5.375	5.625	2.5	7.5
#ADAEAE	1.25	105	1.125	1.375	102.5	107.5
#A6A6A6	1	65	0.875	1.125	62.5	67.5
#A2A2A2	1	50	0.875	1.125	47.5	52.5
#838383	1	25	0.875	1.125	22.5	27.5
#7C7C7C	1	20	0.875	1.125	17.5	22.5
#656565	1.25	15	1.125	1.375	12.5	17.5
#7B7B7B	1.25	25	1.125	1.375	22.5	27.5
#5B5B5B	1	10	0.875	1.125	7.5	12.5
#7B7B7B	2	10	1.875	2.125	7.5	12.5
#555555	1.5	10	1.375	1.625	7.5	12.5
#4D4D4D	1.25	10	1.125	1.375	7.5	12.5
#717171	1.5	15	1.375	1.625	12.5	17.5
#919191	2.25	10	2.125	2.375	7.5	12.5
#666666	1.75	10	1.625	1.875	7.5	12.5
#858585	1.75	15	1.625	1.875	12.5	17.5
#A8A8A8	2.5	10	2.375	2.625	7.5	12.5
#A2A2A2	1	90	0.875	1.125	87.5	92.5
#B4B4B4	1.25	80	1.125	1.375	77.5	82.5
#979797	1.25	45	1.125	1.375	42.5	47.5
#838383	1.25	30	1.125	1.375	27.5	32.5
#B1B1B1	0.5	5	0.375	0.625	2.5	7.5
#A8A8A8	1	55	0.875	1.125	52.5	57.5
#A5A5A5	1.25	55	1.125	1.375	52.5	57.5
#949494	1	35	0.875	1.125	32.5	37.5
#909090	1.5	20	1.375	1.625	17.5	22.5
#B3B3B3	1.75	20	1.625	1.875	17.5	22.5
#A9A9A9	1.25	100	1.125	1.375	97.5	102.5
#9E9E9E	1	70	0.875	1.125	67.5	72.5
#A2A2A2	1.25	50	1.125	1.375	47.5	52.5
#8A8A8A	1.25	35	1.125	1.375	32.5	37.5
#6F6F6F	1.25	20	1.125	1.375	17.5	22.5
#6C6C6C	1	15	0.875	1.125	12.5	17.5
#A5A5A5	1.5	25	1.375	1.625	22.5	27.5
#9D9D9D	1	95	0.875	1.125	92.5	97.5
#B7B7B7	1.25	75	1.125	1.375	72.5	77.5
#ABABAB	1	60	0.875	1.125	57.5	62.5
#A5A5A5	1.25	60	1.125	1.375	57.5	62.5
#8B8B8B	1	30	0.875	1.125	27.5	32.5
#9B9B9B	0.75	10	0.625	0.875	7.5	12.5
#A1A1A1	2	15	1.875	2.125	12.5	17.5
#B1B1B1	1	80	0.875	1.125	77.5	82.5
#A8A8A8	1	100	0.875	1.125	97.5	102.5
#AAAAAA	1	75	0.875	1.125	72.5	77.5
#9C9C9C	1	45	0.875	1.125	42.5	47.5
#919191	1.25	40	1.125	1.375	37.5	42.5
#989898	1	40	0.875	1.125	37.5	42.5
#E3E3E3	2.75	15	2.625	2.875	12.5	17.5
#CBCBCB	2.75	10	2.625	2.875	7.5	12.5
#B8B8B8	2.25	15	2.125	2.375	12.5	17.5
#CBCBCB	1.25	110	1.125	1.375	107.5	112.5
#ABABAB	1.25	65	1.125	1.375	62.5	67.5
#D7D7D7	3	10	2.875	3.125	7.5	12.5
#B1B1B1	1	85	0.875	1.125	82.5	87.5
#E3E3E3	3.25	10	3.125	3.375	7.5	12.5
#FFFFFF	4.25	5	4.125	4.375	2.5	7.5
#C0C0C0	1.25	90	1.125	1.375	87.5	92.5
#CFCFCF	2.5	15	2.375	2.625	12.5	17.5
#FFFFFF	4	5	3.875	4.125	2.5	7.5
#DCDCDC	1	105	0.875	1.125	102.5	107.5
#FFFFFF	6.5	10	6.375	6.625	7.5	12.5
#C0C0C0	1.25	85	1.125	1.375	82.5	87.5
#C0C0C0	1.5	30	1.375	1.625	27.5	32.5
#AEAEAE	1.25	70	1.125	1.375	67.5	72.5
#D7D7D7	1.5	35	1.375	1.625	32.5	37.5
#FFFFFF	3.5	10	3.375	3.625	7.5	12.5
#D7D7D7	-3.75	5	-3.875	-3.625	2.5	7.5
#FFFFFF	2.25	20	2.125	2.375	17.5	22.5
#B4B4B4	1.25	95	1.125	1.375	92.5	97.5
#D2D2D2	0.75	15	0.625	0.875	12.5	17.5
#CBCBCB	2	20	1.875	2.125	17.5	22.5
#E3E3E3	5.75	5	5.625	5.875	2.5	7.5
#EEEEEE	1.5	40	1.375	1.625	37.5	42.5
#FFFFFF	2	25	1.875	2.125	22.5	27.5
#FFFFFF	1.5	45	1.375	1.625	42.5	47.5
#FFFFFF	1.25	115	1.125	1.375	112.5	117.5
#FFFFFF	1.5	50	1.375	1.625	47.5	52.5
#FFFFFF	-6	5	-6.125	-5.875	2.5	7.5
#575757	-1.25	10	-1.375	-1.125	7.5	12.5
#646464	-1	10	-1.125	-0.875	7.5	12.5
#989898	-1	25	-1.125	-0.875	22.5	27.5
#707070	-1.25	20	-1.375	-1.125	17.5	22.5
#7D7D7D	-1	15	-1.125	-0.875	12.5	17.5
#5E5E5E	-1.5	10	-1.625	-1.375	7.5	12.5
#737373	-1.75	10	-1.875	-1.625	7.5	12.5
#A7A7A7	-1.25	85	-1.375	-1.125	82.5	87.5
#A3A3A3	-1.25	95	-1.375	-1.125	92.5	97.5
#959595	-1.25	50	-1.375	-1.125	47.5	52.5
#8D8D8D	-1.25	40	-1.375	-1.125	37.5	42.5
#7C7C7C	-1.25	25	-1.375	-1.125	22.5	27.5
#7F7F7F	-1.25	30	-1.375	-1.125	27.5	32.5
#8A8A8A	-1	20	-1.125	-0.875	17.5	22.5
#959595	-1.5	25	-1.625	-1.375	22.5	27.5
#8B8B8B	-1.5	20	-1.625	-1.375	17.5	22.5
#686868	-1.25	15	-1.375	-1.125	12.5	17.5
#787878	-1.5	15	-1.625	-1.375	12.5	17.5
#B0B0B0	-2	15	-2.125	-1.875	12.5	17.5
#D7D7D7	-1.25	130	-1.375	-1.125	127.5	132.5
#9E9E9E	-1.25	75	-1.375	-1.125	72.5	77.5
#939393	-1.25	45	-1.375	-1.125	42.5	47.5
#A3A3A3	-1	30	-1.125	-0.875	27.5	32.5
#868686	-1.25	35	-1.375	-1.125	32.5	37.5
#A7A7A7	-1.75	20	-1.875	-1.625	17.5	22.5
#898989	-2	10	-2.125	-1.875	7.5	12.5
#A1A1A1	-2.25	10	-2.375	-2.125	7.5	12.5
#9D9D9D	-1.25	110	-1.375	-1.125	107.5	112.5
#A9A9A9	-1.25	90	-1.375	-1.125	87.5	92.5
#A1A1A1	-1.25	60	-1.375	-1.125	57.5	62.5
#A0A0A0	-1.25	65	-1.375	-1.125	62.5	67.5
#FFFFFF	-6.5	5	-6.625	-6.375	2.5	7.5
#A5A5A5	-1.25	100	-1.375	-1.125	97.5	102.5
#A2A2A2	-1.25	80	-1.375	-1.125	77.5	82.5
#969696	-1.75	15	-1.875	-1.625	12.5	17.5
#999999	-1.25	55	-1.375	-1.125	52.5	57.5
#B1B1B1	-1.5	30	-1.625	-1.375	27.5	32.5
#FFFFFF	-2	25	-2.125	-1.875	22.5	27.5
#BBBBBB	-1.25	120	-1.375	-1.125	117.5	122.5
#EEEEEE	-3.25	10	-3.375	-3.125	7.5	12.5
#FFFFFF	-6.75	10	-6.875	-6.625	7.5	12.5
#999999	-1.25	105	-1.375	-1.125	102.5	107.5
#BEBEBE	-1.5	35	-1.625	-1.375	32.5	37.5
#FFFFFF	-6.25	5	-6.375	-6.125	2.5	7.5
#A7A7A7	-1.25	115	-1.375	-1.125	112.5	117.5
#9F9F9F	-1.25	70	-1.375	-1.125	67.5	72.5
#CBCBCB	-2	20	-2.125	-1.875	17.5	22.5
#D2D2D2	-1	60	-1.125	-0.875	57.5	62.5
#C9C9C9	-2.5	10	-2.625	-2.375	7.5	12.5
#C9C9C9	-2.25	15	-2.375	-2.125	12.5	17.5
#B5B5B5	-0.75	10	-0.875	-0.625	7.5	12.5
#DCDCDC	-1.75	25	-1.875	-1.625	22.5	27.5
#EEEEEE	-4	5	-4.125	-3.875	2.5	7.5
#B8B8B8	-1	40	-1.125	-0.875	37.5	42.5
#D7D7D7	-2.75	10	-2.875	-2.625	7.5	12.5
#ACACAC	-1	35	-1.125	-0.875	32.5	37.5
#EEEEEE	-1.5	55	-1.625	-1.375	52.5	57.5
#D2D2D2	-1.5	40	-1.625	-1.375	37.5	42.5
#EEEEEE	-1.75	30	-1.875	-1.625	27.5	32.5
#FFFFFF	-3	10	-3.125	-2.875	7.5	12.5
#E3E3E3	-1.25	125	-1.375	-1.125	122.5	127.5
#CFCFCF	-1	50	-1.125	-0.875	47.5	52.5
#EEEEEE	-1	75	-1.125	-0.875	72.5	77.5
#E3E3E3	-2.5	15	-2.625	-2.375	12.5	17.5
#FFFFFF	-1.5	60	-1.625	-1.375	57.5	62.5
#FFFFFF	-1	90	-1.125	-0.875	87.5	92.5
#FFFFFF	-1.75	35	-1.875	-1.625	32.5	37.5
#D2D2D2	-1	45	-1.125	-0.875	42.5	47.5
#EEEEEE	-1	65	-1.125	-0.875	62.5	67.5
#EEEEEE	-1.5	50	-1.625	-1.375	47.5	52.5
#FFFFFF	-2.25	25	-2.375	-2.125	22.5	27.5
#FFFFFF	-1	55	-1.125	-0.875	52.5	57.5
